ID;Active (0/1);Name *[fr-FR];Categories (x,y,z,...);Price tax excl.;Tax rules ID;Wholesale price;Reference #;EAN13;Brand;Short description[fr-FR];Description[fr-FR];URL rewritten[fr-FR];Image URLs (x,y,z,...);Attribute (Name:Type:Position)*;Value (Value:Position)*;Combination Reference;Quantity;Supplier reference
;1;Châle model 220396 AT;Accueil->Accessoires->Foulards et écharpes;7.8;1;3.9;PDF-220396;5906694053580;AT;Écharpe douce et confortable à la texture lisse, fabriquée en acrylique de haute qualité, qui protège efficacement du froid et assure un confort de port lors des journées d'hiver. Le modèle mesure 186 cm de long et 33 cm de large, ce qui permet de l'enrouler librement autour du cou et de créer différentes styles. Aux extrémités de l'écharpe se trouvent de jolis pompons, qui lui ajoutent de la légèreté et un caractère à la mode. C'est l'accessoire parfait pour les jours plus frais, à la fois…;"Écharpe douce et confortable à la texture lisse, fabriquée en acrylique de haute qualité, qui protège efficacement du froid et assure un confort de port lors des journées d'hiver. Le modèle mesure 186 cm de long et 33 cm de large, ce qui permet de l'enrouler librement autour du cou et de créer différentes styles. Aux extrémités de l'écharpe se trouvent de jolis pompons, qui lui ajoutent de la légèreté et un caractère à la mode. C'est l'accessoire parfait pour les jours plus frais, à la fois pratique et élégant dans la garde-robe d'hiver.

Composition : Acrylique 100 %";chale-at-orange-220396;https://lingeriematterhorn.fr/pics_source/1100650.jpg,https://lingeriematterhorn.fr/pics_source/1100651.jpg,https://lingeriematterhorn.fr/pics_source/1100652.jpg;Taille:select:0;EU universelle:0;M1252764;3;M1252764
;1;Châle model 200288 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-200288;2016103560578;AT;Un élégant foulard en polyester à carreaux de 180 cm de longueur, idéal pour les jours plus frais. Fabriqué à partir de matériaux de haute qualité, il offre chaleur et confort. Les franges décoratives lui donnent une touche de style à la mode, enrichissant chaque tenue d'hiver. Ce foulard polyvalent allie fonctionnalité et élégance, en faisant un excellent ajout à de nombreuses tenues différentes.;"Un élégant foulard en polyester à carreaux de 180 cm de longueur, idéal pour les jours plus frais. Fabriqué à partir de matériaux de haute qualité, il offre chaleur et confort. Les franges décoratives lui donnent une touche de style à la mode, enrichissant chaque tenue d'hiver. Ce foulard polyvalent allie fonctionnalité et élégance, en faisant un excellent ajout à de nombreuses tenues différentes.

Composition : Polyester 100 %";chale-at-gris-200288;https://lingeriematterhorn.fr/pics_source/1039277.jpg,https://lingeriematterhorn.fr/pics_source/1039278.jpg,https://lingeriematterhorn.fr/pics_source/1039279.jpg;Taille:select:0;EU universelle:0;M1160192;30;M1160192
;1;Gants model 201616 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-201616;2016103564491;AT;Gants en tissu lisse et côtelé pour la chaleur et l'élégance des jours plus froids. Finis par un bord élastiqué, ils s'adaptent parfaitement à la main pour un port confortable. L'index décoré d'une fleur brodée ajoute une touche subtile et élégante, et vous permet d'utiliser votre smartphone sans avoir à retirer les gants. Il s'agit d'un accessoire pratique et tendance, alliant fonctionnalité et esthétique, idéal pour un usage quotidien en automne et en hiver.;"Gants en tissu lisse et côtelé pour la chaleur et l'élégance des jours plus froids. Finis par un bord élastiqué, ils s'adaptent parfaitement à la main pour un port confortable. L'index décoré d'une fleur brodée ajoute une touche subtile et élégante, et vous permet d'utiliser votre smartphone sans avoir à retirer les gants. Il s'agit d'un accessoire pratique et tendance, alliant fonctionnalité et esthétique, idéal pour un usage quotidien en automne et en hiver.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-beige-201616;https://lingeriematterhorn.fr/pics_source/1043402.jpg,https://lingeriematterhorn.fr/pics_source/1043403.jpg,https://lingeriematterhorn.fr/pics_source/1043404.jpg,https://lingeriematterhorn.fr/pics_source/1043405.jpg;Taille:select:0;EU S/M:0;M1166546;7;M1166546
;;Gants model 201616 AT;;;;;PDF-201616;2016103564507;;;;;;Taille:select:0;EU L/XL:1;M1166547;5;M1166547
;1;Gants model 202498 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-202498;2016103564378;AT;Élégants gants pour femmes en matériau isolant avec un motif intéressant. Des nœuds décoratifs aux poignets. Le pouce avec une fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.;"Élégants gants pour femmes en matériau isolant avec un motif intéressant. Des nœuds décoratifs aux poignets. Le pouce avec une fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-vert-202498;https://lingeriematterhorn.fr/pics_source/1046107.jpg,https://lingeriematterhorn.fr/pics_source/1046108.jpg,https://lingeriematterhorn.fr/pics_source/1046109.jpg;Taille:select:0;EU S/M:0;M1170220;16;M1170220
;;Gants model 202498 AT;;;;;PDF-202498;2016103564385;;;;;;Taille:select:0;EU L/XL:1;M1170221;24;M1170221
;1;Gants model 202516 AT;Accueil->Accessoires->Gants;13.8;1;6.9;PDF-202516;2016103563241;AT;Gants élégants pour femmes en matériau isolant combiné à du cuir écologique. Doigt avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.;"Gants élégants pour femmes en matériau isolant combiné à du cuir écologique. Doigt avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.

Composition : Polyuréthane 50 %, Polyester 40 %, Spandex 10 %";gants-at-noir-202516;https://lingeriematterhorn.fr/pics_source/1046160.jpg,https://lingeriematterhorn.fr/pics_source/1046161.jpg,https://lingeriematterhorn.fr/pics_source/1046162.jpg;Taille:select:0;EU S/M:0;M1170256;15;M1170256
;;Gants model 202516 AT;;;;;PDF-202516;2016103563258;;;;;;Taille:select:0;EU L/XL:1;M1170257;23;M1170257
;1;Châle model 202573 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-202573;2016103560639;AT;Écharpe élégante de 180 cm en polyester à motif à carreaux, idéale pour les jours plus frais. Fabriquée à partir de matériaux de haute qualité, elle assure chaleur et confort. Les franges décoratives lui ajoutent une touche tendance et stylée, enrichissant chaque tenue d'hiver. Cette écharpe polyvalente allie fonctionnalité et élégance, en faisant un excellent accessoire pour de nombreux looks différents.;"Écharpe élégante de 180 cm en polyester à motif à carreaux, idéale pour les jours plus frais. Fabriquée à partir de matériaux de haute qualité, elle assure chaleur et confort. Les franges décoratives lui ajoutent une touche tendance et stylée, enrichissant chaque tenue d'hiver. Cette écharpe polyvalente allie fonctionnalité et élégance, en faisant un excellent accessoire pour de nombreux looks différents.

Composition : Polyester 100 %";chale-at-beige-202573;https://lingeriematterhorn.fr/pics_source/1046339.jpg,https://lingeriematterhorn.fr/pics_source/1046340.jpg,https://lingeriematterhorn.fr/pics_source/1046341.jpg,https://lingeriematterhorn.fr/pics_source/1046342.jpg;Taille:select:0;EU universelle:0;M1170397;37;M1170397
;1;Châle model 185893 AT;Accueil->Accessoires->Foulards et écharpes;19.8;1;9.9;PDF-185893;2016103457717;AT;Longue écharpe chaude avec pompons décoratifs, idéale pour l'hiver. Longueur 196 cm.;"Longue écharpe chaude avec pompons décoratifs, idéale pour l'hiver. Longueur 196 cm.

Composition : Polyester 100 %";chale-at-beige-185893;https://lingeriematterhorn.fr/pics_source/996352.jpg,https://lingeriematterhorn.fr/pics_source/996353.jpg,https://lingeriematterhorn.fr/pics_source/996354.jpg,https://lingeriematterhorn.fr/pics_source/996355.jpg;Taille:select:0;EU universelle:0;M1088648;7;M1088648
;1;Infinity Écharpe model 185919 AT;Accueil->Accessoires->Foulards et écharpes;13.8;1;6.9;PDF-185919;2016103288618;AT;Écharpe chaude avec un motif intéressant. Un bonnet de la même couleur peut être assorti pour compléter l'ensemble.;"Écharpe chaude avec un motif intéressant. Un bonnet de la même couleur peut être assorti pour compléter l'ensemble.

Composition : Acrylique 100 %";infinity-echarpe-at-brun-185919;https://lingeriematterhorn.fr/pics_source/996446.jpg,https://lingeriematterhorn.fr/pics_source/996447.jpg,https://lingeriematterhorn.fr/pics_source/996448.jpg,https://lingeriematterhorn.fr/pics_source/996449.jpg;Taille:select:0;EU universelle:0;M1088674;40;M1088674
;1;Bonnet model 203842 AT;Accueil->Accessoires->Bonnets et chapeaux;7.8;1;3.9;PDF-203842;5906694004513;AT;Un chapeau élégant et stylé pour les femmes qui souhaitent allier chaleur et élégance. Fabriqué à partir d'un matériau doux et chaud, il protège parfaitement du froid hivernal tout en étant extrêmement élégant. Des zircons subtils ornent la surface du chapeau, lui ajoutant une touche de brillance délicate et de caractère luxueux. Au sommet du chapeau se trouve un pompon moelleux qui lui donne légèreté et une finition à la mode. Grâce à sa finition élastique, le chapeau s'adapte parfaitement à…;"Un chapeau élégant et stylé pour les femmes qui souhaitent allier chaleur et élégance. Fabriqué à partir d'un matériau doux et chaud, il protège parfaitement du froid hivernal tout en étant extrêmement élégant. Des zircons subtils ornent la surface du chapeau, lui ajoutant une touche de brillance délicate et de caractère luxueux. Au sommet du chapeau se trouve un pompon moelleux qui lui donne légèreté et une finition à la mode. Grâce à sa finition élastique, le chapeau s'adapte parfaitement à la forme de la tête, assurant un confort de port. C'est le choix idéal pour les journées d'hiver, que ce soit au quotidien ou pour des occasions plus élégantes, lorsque vous souhaitez avoir l'air spectaculaire sans sacrifier la chaleur.

Composition : Acrylique 100 %";bonnet-at-gris-203842;https://lingeriematterhorn.fr/pics_source/1050187.jpg,https://lingeriematterhorn.fr/pics_source/1050188.jpg,https://lingeriematterhorn.fr/pics_source/1050189.jpg,https://lingeriematterhorn.fr/pics_source/1050190.jpg;Taille:select:0;EU universelle:0;M1175603;17;M1175603
;1;Bonnet model 161121 AT;Accueil->Accessoires->Bonnets et chapeaux;7.8;1;3.9;PDF-161121;2016103116621;AT;Casquette de dame en brun avec des décorations intéressantes.;"Casquette de dame en brun avec des décorations intéressantes.

Composition : Acrylique 50 %, Angora 50 %";bonnet-at-brun-161121;https://lingeriematterhorn.fr/pics_source/923860.jpg,https://lingeriematterhorn.fr/pics_source/923861.jpg;Taille:select:0;EU universelle:0;M971941;15;M971941
;1;Châle model 187607 AT;Accueil->Accessoires->Foulards et écharpes;19.8;1;9.9;PDF-187607;2016103457878;AT;Longue écharpe chaude avec pompons décoratifs, idéale pour l'hiver. Longueur 196 cm.;"Longue écharpe chaude avec pompons décoratifs, idéale pour l'hiver. Longueur 196 cm.

Composition : Polyester 100 %";chale-at-beige-187607;https://lingeriematterhorn.fr/pics_source/1001532.jpg,https://lingeriematterhorn.fr/pics_source/1001533.jpg,https://lingeriematterhorn.fr/pics_source/1001534.jpg,https://lingeriematterhorn.fr/pics_source/1001535.jpg;Taille:select:0;EU universelle:0;M1095813;38;M1095813
;1;Châle model 222301 AT;Accueil->Accessoires->Foulards et écharpes;9.8;1;4.9;PDF-222301;5906694072680;AT;L'écharpe fabriquée à partir d'un mélange de haute qualité de viscose et de laine séduit par sa texture agréable au toucher et sa finition élégante. Son motif géométrique et dominant donne à l'ensemble un caractère moderne. Le modèle a des dimensions impressionnantes de 148 × 148 cm, ce qui permet de le porter de différentes manières, soit comme une écharpe classique, soit comme un foulard élégant. Les franges délicates ajoutent un charme supplémentaire, mettant en valeur la légèreté et la…;"L'écharpe fabriquée à partir d'un mélange de haute qualité de viscose et de laine séduit par sa texture agréable au toucher et sa finition élégante. Son motif géométrique et dominant donne à l'ensemble un caractère moderne. Le modèle a des dimensions impressionnantes de 148 × 148 cm, ce qui permet de le porter de différentes manières, soit comme une écharpe classique, soit comme un foulard élégant. Les franges délicates ajoutent un charme supplémentaire, mettant en valeur la légèreté et la liberté de la stylisation.

Composition : Viscose 80 %, laine 20 %";chale-at-gris-222301;https://lingeriematterhorn.fr/pics_source/1106744.jpg,https://lingeriematterhorn.fr/pics_source/1106745.jpg,https://lingeriematterhorn.fr/pics_source/1106746.jpg;Taille:select:0;EU universelle:0;M1259312;1;M1259312
;1;Gants model 188291 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-188291;2016103483334;AT;Gants élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. Le pouce et l'index sont ornés d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.;"Gants élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. Le pouce et l'index sont ornés d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.

Composition : Polyester 90 %, Spandex 10 %";gants-at-gris-188291;https://lingeriematterhorn.fr/pics_source/1003501.jpg,https://lingeriematterhorn.fr/pics_source/1003502.jpg,https://lingeriematterhorn.fr/pics_source/1003503.jpg,https://lingeriematterhorn.fr/pics_source/1003504.jpg;Taille:select:0;EU S/M:0;M1098147;27;M1098147
;;Gants model 188291 AT;;;;;PDF-188291;2016103483341;;;;;;Taille:select:0;EU L/XL:1;M1098148;36;M1098148
;1;Gants model 188832 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-188832;2016103483297;AT;Gants élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. Le pouce et l'index sont ornés d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.;"Gants élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. Le pouce et l'index sont ornés d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.

Composition : Polyester 90 %, Spandex 10 %";gants-at-brun-188832;https://lingeriematterhorn.fr/pics_source/1005088.jpg,https://lingeriematterhorn.fr/pics_source/1005089.jpg,https://lingeriematterhorn.fr/pics_source/1005090.jpg,https://lingeriematterhorn.fr/pics_source/1005091.jpg;Taille:select:0;EU S/M:0;M1100621;25;M1100621
;;Gants model 188832 AT;;;;;PDF-188832;2016103483303;;;;;;Taille:select:0;EU L/XL:1;M1100622;40;M1100622
;1;Bonnet model 189247 AT;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-189247;2016103471348;AT;Bonnet d'hiver chaud avec motif tressé. Une application intéressante sur le devant.;"Bonnet d'hiver chaud avec motif tressé. Une application intéressante sur le devant.

Composition : Acrylique 60 %, Angora 40 %";bonnet-at-jaune-189247;https://lingeriematterhorn.fr/pics_source/1006206.jpg,https://lingeriematterhorn.fr/pics_source/1006207.jpg,https://lingeriematterhorn.fr/pics_source/1006208.jpg;Taille:select:0;EU universelle:0;M1102269;26;M1102269
;1;Béret  model 204995 AT;Accueil->Accessoires->Bonnets et chapeaux;13.8;1;6.9;PDF-204995;5906694008986;AT;Ce béret lisse est un classique qui ajoute du style à n'importe quelle tenue. Équipé d'une antenne délicate sur le dessus, il apporte du caractère et de l'élégance. C'est un choix parfait pour ajouter de l'élégance et du charme à votre style.;"Ce béret lisse est un classique qui ajoute du style à n'importe quelle tenue. Équipé d'une antenne délicate sur le dessus, il apporte du caractère et de l'élégance. C'est un choix parfait pour ajouter de l'élégance et du charme à votre style.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";beret-at-orange-204995;https://lingeriematterhorn.fr/pics_source/1053833.jpg,https://lingeriematterhorn.fr/pics_source/1053834.jpg,https://lingeriematterhorn.fr/pics_source/1053835.jpg,https://lingeriematterhorn.fr/pics_source/1053836.jpg;Taille:select:0;EU universelle:0;M1184681;36;M1184681
;1;Gants model 189538 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-189538;2016103482894;AT;Élégants gants de femme en tissu lisse avec empiècements contrastés entre les doigts. Bretelles décoratives tressées contrastées aux poignets. Pouce et index avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.;"Élégants gants de femme en tissu lisse avec empiècements contrastés entre les doigts. Bretelles décoratives tressées contrastées aux poignets. Pouce et index avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.

Composition : Polyester 90 %, Spandex 10 %";gants-at-brun-189538;https://lingeriematterhorn.fr/pics_source/1007023.jpg,https://lingeriematterhorn.fr/pics_source/1007024.jpg,https://lingeriematterhorn.fr/pics_source/1007025.jpg;Taille:select:0;EU S/M:0;M1103677;21;M1103677
;;Gants model 189538 AT;;;;;PDF-189538;2016103482900;;;;;;Taille:select:0;EU L/XL:1;M1103678;21;M1103678
;1;Gants model 189554 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-189554;2016103483143;AT;Gants élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. Le pouce et l'index sont ornés d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.;"Gants élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. Le pouce et l'index sont ornés d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.

Composition : Polyester 90 %, Spandex 10 %";gants-at-vert-189554;https://lingeriematterhorn.fr/pics_source/1007072.jpg,https://lingeriematterhorn.fr/pics_source/1007073.jpg,https://lingeriematterhorn.fr/pics_source/1007074.jpg;Taille:select:0;EU L/XL:0;M1103710;8;M1103710
;1;Bonnet model 189899 AT;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-189899;2016103470709;AT;Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.;"Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";bonnet-at-bleu-marine-189899;https://lingeriematterhorn.fr/pics_source/1008198.jpg,https://lingeriematterhorn.fr/pics_source/1008199.jpg,https://lingeriematterhorn.fr/pics_source/1008200.jpg,https://lingeriematterhorn.fr/pics_source/1008201.jpg;Taille:select:0;EU universelle:0;M1105621;21;M1105621
;1;Bonnet model 189916 AT;Accueil->Accessoires->Bonnets et chapeaux;19.8;1;9.9;PDF-189916;2016103470631;AT;Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.;"Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";bonnet-at-jaune-189916;https://lingeriematterhorn.fr/pics_source/1008262.jpg,https://lingeriematterhorn.fr/pics_source/1008263.jpg,https://lingeriematterhorn.fr/pics_source/1008264.jpg,https://lingeriematterhorn.fr/pics_source/1008265.jpg;Taille:select:0;EU universelle:0;M1105638;26;M1105638
;1;Châle model 205964 AT;Accueil->Accessoires->Foulards et écharpes;13.8;1;6.9;PDF-205964;5906694009099;AT;Un élégant foulard en polyester de 214 cm de long avec un motif animalier, parfait pour les journées plus fraîches. Fabriqué à partir de matériaux de haute qualité, il offre chaleur et confort. Les franges décoratives lui ajoutent une touche à la mode et élégante, qui enrichit chaque tenue d'hiver. Ce foulard polyvalent allie fonctionnalité et élégance, en faisant un excellent accessoire pour de nombreux looks différents.;"Un élégant foulard en polyester de 214 cm de long avec un motif animalier, parfait pour les journées plus fraîches. Fabriqué à partir de matériaux de haute qualité, il offre chaleur et confort. Les franges décoratives lui ajoutent une touche à la mode et élégante, qui enrichit chaque tenue d'hiver. Ce foulard polyvalent allie fonctionnalité et élégance, en faisant un excellent accessoire pour de nombreux looks différents.

Composition : Polyester 100 %";chale-at-rose-205964;https://lingeriematterhorn.fr/pics_source/1055846.jpg,https://lingeriematterhorn.fr/pics_source/1055847.jpg,https://lingeriematterhorn.fr/pics_source/1055848.jpg,https://lingeriematterhorn.fr/pics_source/1055849.jpg;Taille:select:0;EU universelle:0;M1187370;23;M1187370
;1;Châle model 190154 AT;Accueil->Accessoires->Foulards et écharpes;15.8;1;7.9;PDF-190154;2016103487134;AT;Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un…;"Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-brun-190154;https://lingeriematterhorn.fr/pics_source/1009068.jpg,https://lingeriematterhorn.fr/pics_source/1009069.jpg,https://lingeriematterhorn.fr/pics_source/1009070.jpg,https://lingeriematterhorn.fr/pics_source/1009071.jpg;Taille:select:0;EU universelle:0;M1106524;14;M1106524
;1;Châle model 206042 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-206042;5906694009075;AT;Écharpe d'hiver élégante de 194 cm de longueur est l'accessoire parfait qui vous procurera chaleur et un look à la mode les jours froids. L'écharpe se distingue par un motif à rayures dominant, lui donnant un caractère universel et intemporel, qui complétera parfaitement aussi bien les tenues décontractées que les plus élégantes. Fabriqué en viscose de haute qualité, l'écharpe est douce, agréable au toucher et douce pour la peau, offrant en même temps une excellente protection contre le froid.…;"Écharpe d'hiver élégante de 194 cm de longueur est l'accessoire parfait qui vous procurera chaleur et un look à la mode les jours froids. L'écharpe se distingue par un motif à rayures dominant, lui donnant un caractère universel et intemporel, qui complétera parfaitement aussi bien les tenues décontractées que les plus élégantes. Fabriqué en viscose de haute qualité, l'écharpe est douce, agréable au toucher et douce pour la peau, offrant en même temps une excellente protection contre le froid. Les franges aux extrémités lui ajoutent de la légèreté et de l'originalité, en faisant un accent à la mode dans toute garde-robe. C'est un incontournable pour les promenades hivernales, les sorties quotidiennes ou les soirées plus fraîches.

Composition : Viscose 100 %";chale-at-bleu-marine-206042;https://lingeriematterhorn.fr/pics_source/1056665.jpg,https://lingeriematterhorn.fr/pics_source/1056666.jpg,https://lingeriematterhorn.fr/pics_source/1056667.jpg,https://lingeriematterhorn.fr/pics_source/1056668.jpg;Taille:select:0;EU universelle:0;M1187729;12;M1187729
;1;Châle model 190550 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-190550;2016103487394;AT;Cette longue écharpe aux rayures décoratives et aux motifs intéressants est le complément idéal de votre garde-robe automne-hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes façons : autour du cou, sur les épaules ou comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout…;"Cette longue écharpe aux rayures décoratives et aux motifs intéressants est le complément idéal de votre garde-robe automne-hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes façons : autour du cou, sur les épaules ou comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-multicouleur-190550;https://lingeriematterhorn.fr/pics_source/1010292.jpg,https://lingeriematterhorn.fr/pics_source/1010293.jpg,https://lingeriematterhorn.fr/pics_source/1010294.jpg,https://lingeriematterhorn.fr/pics_source/1010295.jpg;Taille:select:0;EU universelle:0;M1108675;12;M1108675
;1;Châle model 190568 AT;Accueil->Accessoires->Foulards et écharpes;15.8;1;7.9;PDF-190568;2016103486861;AT;Cette longue écharpe à carreaux colorés est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours les plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre…;"Cette longue écharpe à carreaux colorés est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours les plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-violet-190568;https://lingeriematterhorn.fr/pics_source/1010363.jpg,https://lingeriematterhorn.fr/pics_source/1010364.jpg,https://lingeriematterhorn.fr/pics_source/1010365.jpg,https://lingeriematterhorn.fr/pics_source/1010366.jpg;Taille:select:0;EU universelle:0;M1108693;16;M1108693
;1;Châle model 190588 AT;Accueil->Accessoires->Foulards et écharpes;15.8;1;7.9;PDF-190588;2016103487073;AT;Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un…;"Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-beige-190588;https://lingeriematterhorn.fr/pics_source/1010442.jpg,https://lingeriematterhorn.fr/pics_source/1010443.jpg,https://lingeriematterhorn.fr/pics_source/1010444.jpg,https://lingeriematterhorn.fr/pics_source/1010445.jpg;Taille:select:0;EU universelle:0;M1108713;14;M1108713
;1;Gants model 190815 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-190815;2016103496990;AT;Gants lisses pour femmes avec une isolation supplémentaire en tricot qui peut être retirée. Les gants comportent une fleur brodée sur l'index, ce qui permet d'utiliser le téléphone sans l'enlever.;"Gants lisses pour femmes avec une isolation supplémentaire en tricot qui peut être retirée. Les gants comportent une fleur brodée sur l'index, ce qui permet d'utiliser le téléphone sans l'enlever.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-orange-190815;https://lingeriematterhorn.fr/pics_source/1011232.jpg,https://lingeriematterhorn.fr/pics_source/1011233.jpg,https://lingeriematterhorn.fr/pics_source/1011234.jpg,https://lingeriematterhorn.fr/pics_source/1011235.jpg;Taille:select:0;EU S/M:0;M1109608;7;M1109608
;;Gants model 190815 AT;;;;;PDF-190815;2016103497003;;;;;;Taille:select:0;EU L/XL:1;M1109609;16;M1109609
;1;Gants model 190837 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-190837;2016103495382;AT;Gants élégants pour femmes en tissu isolé avec motif géométrique décoratif. Boutons décoratifs enduits aux poignets. L'index est orné d'une fleur brodée, ce qui permet d'utiliser le téléphone sans enlever les gants.;"Gants élégants pour femmes en tissu isolé avec motif géométrique décoratif. Boutons décoratifs enduits aux poignets. L'index est orné d'une fleur brodée, ce qui permet d'utiliser le téléphone sans enlever les gants.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-beige-190837;https://lingeriematterhorn.fr/pics_source/1011310.jpg,https://lingeriematterhorn.fr/pics_source/1011311.jpg,https://lingeriematterhorn.fr/pics_source/1011312.jpg;Taille:select:0;EU S/M:0;M1109652;17;M1109652
;;Gants model 190837 AT;;;;;PDF-190837;2016103495399;;;;;;Taille:select:0;EU L/XL:1;M1109653;18;M1109653
