id;name;brand;category_path;wholesale_price;description;image_1;image_2;image_3;image_4
198762;Soutien-gorge rembourré model 198762 Gorteks;Gorteks;Soutiens-Gorge Balconnet;34.9;<div class='prod_data'> 			<strong>Coton</strong> 10 % <br><strong>Élasthanne</strong> 5 % <br><strong>polyamide</strong> 65 % <br><strong>Polyester</strong> 20 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Dessous de poitrine</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 65E | FR 80E</b></td><td align='right'>63-67 cm</td><td align='right'>85-87 cm</td></tr><tr><td><b>EU 65F | FR 80F</b></td><td align='right'>63-67 cm</td><td align='right'>87-89 cm</td></tr><tr><td><b>EU 65G | FR 80G</b></td><td align='right'>63-67 cm</td><td align='right'>89-91 cm</td></tr><tr><td><b>EU 65H | FR 80H</b></td><td align='right'>63-67 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 70D | FR 85D</b></td><td align='right'>68-72 cm</td><td align='right'>88-90 cm</td></tr><tr><td><b>EU 70E | FR 85E</b></td><td align='right'>68-72 cm</td><td align='right'>90-92 cm</td></tr><tr><td><b>EU 70F | FR 85F</b></td><td align='right'>68-72 cm</td><td align='right'>92-94 cm</td></tr><tr><td><b>EU 70G | FR 85G</b></td><td align='right'>68-72 cm</td><td align='right'>94-96 cm</td></tr><tr><td><b>EU 70H | FR 85H</b></td><td align='right'>68-72 cm</td><td align='right'>96-98 cm</td></tr><tr><td><b>EU 75C | FR 90C</b></td><td align='right'>73-77 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 75D | FR 90D</b></td><td align='right'>73-77 cm</td><td align='right'>93-95 cm</td></tr><tr><td><b>EU 75E | FR 90E</b></td><td align='right'>73-77 cm</td><td align='right'>95-97 cm</td></tr><tr><td><b>EU 75F | FR 90F</b></td><td align='right'>73-77 cm</td><td align='right'>97-99 cm</td></tr><tr><td><b>EU 75G | FR 90G</b></td><td align='right'>73-77 cm</td><td align='right'>99-101 cm</td></tr><tr><td><b>EU 75H | FR 90H</b></td><td align='right'>73-77 cm</td><td align='right'>101-103 cm</td></tr><tr><td><b>EU 80B | FR 95B</b></td><td align='right'>78-82 cm</td><td align='right'>94-96 cm</td></tr><tr><td><b>EU 80C | FR 95C</b></td><td align='right'>78-82 cm</td><td align='right'>96-98 cm</td></tr><tr><td><b>EU 80D | FR 95D</b></td><td align='right'>78-82 cm</td><td align='right'>98-100 cm</td></tr><tr><td><b>EU 80E | FR 95E</b></td><td align='right'>78-82 cm</td><td align='right'>100-102 cm</td></tr><tr><td><b>EU 80F | FR 95F</b></td><td align='right'>78-82 cm</td><td align='right'>102-104 cm</td></tr><tr><td><b>EU 80G | FR 95G</b></td><td align='right'>78-82 cm</td><td align='right'>104-106 cm</td></tr><tr><td><b>EU 80H | FR 95H</b></td><td align='right'>78-82 cm</td><td align='right'>106-108 cm</td></tr><tr><td><b>EU 85B | FR 100B</b></td><td align='right'>83-87 cm</td><td align='right'>99-101 cm</td></tr><tr><td><b>EU 85C | FR 100C</b></td><td align='right'>83-87 cm</td><td align='right'>101-103 cm</td></tr><tr><td><b>EU 85D | FR 100D</b></td><td align='right'>83-87 cm</td><td align='right'>103-105 cm</td></tr><tr><td><b>EU 85E | FR 100E</b></td><td align='right'>83-87 cm</td><td align='right'>105-107 cm</td></tr><tr><td><b>EU 85F | FR 100F</b></td><td align='right'>83-87 cm</td><td align='right'>107-109 cm</td></tr><tr><td><b>EU 85G | FR 100G</b></td><td align='right'>83-87 cm</td><td align='right'>109-111 cm</td></tr><tr><td><b>EU 90B | FR 105B</b></td><td align='right'>88-92 cm</td><td align='right'>104-106 cm</td></tr><tr><td><b>EU 90C | FR 105C</b></td><td align='right'>88-92 cm</td><td align='right'>106-108 cm</td></tr><tr><td><b>EU 90D | FR 105D</b></td><td align='right'>88-92 cm</td><td align='right'>108-110 cm</td></tr><tr><td><b>EU 90E | FR 105E</b></td><td align='right'>88-92 cm</td><td align='right'>110-112 cm</td></tr><tr><td><b>EU 90F | FR 105F</b></td><td align='right'>88-92 cm</td><td align='right'>112-114 cm</td></tr><tr><td><b>EU 95B | FR 110B</b></td><td align='right'>93-97 cm</td><td align='right'>109-111 cm</td></tr><tr><td><b>EU 95C | FR 110C</b></td><td align='right'>93-97 cm</td><td align='right'>111-113 cm</td></tr><tr><td><b>EU 95D | FR 110D</b></td><td align='right'>93-97 cm</td><td align='right'>113-115 cm</td></tr><tr><td><b>EU 95E | FR 110E</b></td><td align='right'>93-97 cm</td><td align='right'>115-117 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1035148.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1035149.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1035150.jpg;
222578;Strings model 222578 Gorteks;Gorteks;Strings;17.9;<div class='prod_data'> 			<strong>Coton</strong> 7 % <br><strong>Élasthanne</strong> 5 % <br><strong>polyamide</strong> 68 % <br><strong>Polyester</strong> 20 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU 36 | FR 38</b></td><td align='right'>91-94 cm</td></tr><tr><td><b>EU 38 | FR 40</b></td><td align='right'>95-98 cm</td></tr><tr><td><b>EU 40 | FR 42</b></td><td align='right'>99-102 cm</td></tr><tr><td><b>EU 42 | FR 44</b></td><td align='right'>103-106 cm</td></tr><tr><td><b>EU 44 | FR 46</b></td><td align='right'>107-110 cm</td></tr><tr><td><b>EU 46 | FR 48</b></td><td align='right'>111-114 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1107637.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1107638.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1107639.jpg;
212647;Culottes model 212647 Gorteks;Gorteks;Culottes;17.9;<div class='prod_data'> 			<strong>Coton</strong> 7 % <br><strong>Élasthanne</strong> 5 % <br><strong>polyamide</strong> 68 % <br><strong>Polyester</strong> 20 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU 36 | FR 38</b></td><td align='right'>91-94 cm</td></tr><tr><td><b>EU 38 | FR 40</b></td><td align='right'>95-98 cm</td></tr><tr><td><b>EU 40 | FR 42</b></td><td align='right'>99-102 cm</td></tr><tr><td><b>EU 42 | FR 44</b></td><td align='right'>103-106 cm</td></tr><tr><td><b>EU 44 | FR 46</b></td><td align='right'>107-110 cm</td></tr><tr><td><b>EU 46 | FR 48</b></td><td align='right'>111-114 cm</td></tr><tr><td><b>EU 48 | FR 50</b></td><td align='right'>115-118 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1076877.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1076878.jpg;;
201074;Soutien-gorge rembourré model 201074 Gorteks;Gorteks;Soutiens-Gorge Balconnet;33.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>polyamide</strong> 70 % <br><strong>Polyester</strong> 25 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Dessous de poitrine</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 100D | FR 115D</b></td><td align='right'>98-102 cm</td><td align='right'>118-120 cm</td></tr><tr><td><b>EU 100E | FR 115E</b></td><td align='right'>98-102 cm</td><td align='right'>120-122 cm</td></tr><tr><td><b>EU 65E | FR 80E</b></td><td align='right'>63-67 cm</td><td align='right'>85-87 cm</td></tr><tr><td><b>EU 65F | FR 80F</b></td><td align='right'>63-67 cm</td><td align='right'>87-89 cm</td></tr><tr><td><b>EU 65G | FR 80G</b></td><td align='right'>63-67 cm</td><td align='right'>89-91 cm</td></tr><tr><td><b>EU 65H | FR 80H</b></td><td align='right'>63-67 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 65I | FR 80I</b></td><td align='right'>63-67 cm</td><td align='right'>93-95 cm</td></tr><tr><td><b>EU 65J | FR 80J</b></td><td align='right'>63-67 cm</td><td align='right'>95-97 cm</td></tr><tr><td><b>EU 70D | FR 85D</b></td><td align='right'>68-72 cm</td><td align='right'>88-90 cm</td></tr><tr><td><b>EU 70E | FR 85E</b></td><td align='right'>68-72 cm</td><td align='right'>85-87 cm</td></tr><tr><td><b>EU 70F | FR 85F</b></td><td align='right'>68-72 cm</td><td align='right'>92-94 cm</td></tr><tr><td><b>EU 70G | FR 85G</b></td><td align='right'>68-72 cm</td><td align='right'>94-96 cm</td></tr><tr><td><b>EU 70H | FR 85H</b></td><td align='right'>68-72 cm</td><td align='right'>96-98 cm</td></tr><tr><td><b>EU 70I | FR 85I</b></td><td align='right'>68-72 cm</td><td align='right'>98-100 cm</td></tr><tr><td><b>EU 70J | FR 85J</b></td><td align='right'>68-72 cm</td><td align='right'>100-102 cm</td></tr><tr><td><b>EU 75C | FR 90C</b></td><td align='right'>73-77 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 75D | FR 90D</b></td><td align='right'>73-77 cm</td><td align='right'>93-95 cm</td></tr><tr><td><b>EU 75E | FR 90E</b></td><td align='right'>73-77 cm</td><td align='right'>95-97 cm</td></tr><tr><td><b>EU 75F | FR 90F</b></td><td align='right'>73-77 cm</td><td align='right'>97-99 cm</td></tr><tr><td><b>EU 75G | FR 90G</b></td><td align='right'>73-77 cm</td><td align='right'>99-101 cm</td></tr><tr><td><b>EU 75H | FR 90H</b></td><td align='right'>73-77 cm</td><td align='right'>101-103 cm</td></tr><tr><td><b>EU 75I | FR 90I</b></td><td align='right'>73-77 cm</td><td align='right'>103-105 cm</td></tr><tr><td><b>EU 75J | FR 90J</b></td><td align='right'>73-77 cm</td><td align='right'>105-107 cm</td></tr><tr><td><b>EU 80B | FR 95B</b></td><td align='right'>78-82 cm</td><td align='right'>94-96 cm</td></tr><tr><td><b>EU 80C | FR 95C</b></td><td align='right'>78-82 cm</td><td align='right'>96-98 cm</td></tr><tr><td><b>EU 80D | FR 95D</b></td><td align='right'>78-82 cm</td><td align='right'>98-100 cm</td></tr><tr><td><b>EU 80E | FR 95E</b></td><td align='right'>78-82 cm</td><td align='right'>100-102 cm</td></tr><tr><td><b>EU 80F | FR 95F</b></td><td align='right'>78-82 cm</td><td align='right'>102-104 cm</td></tr><tr><td><b>EU 80G | FR 95G</b></td><td align='right'>78-82 cm</td><td align='right'>104-106 cm</td></tr><tr><td><b>EU 80H | FR 95H</b></td><td align='right'>78-82 cm</td><td align='right'>106-108 cm</td></tr><tr><td><b>EU 80I | FR 95I</b></td><td align='right'>78-82 cm</td><td align='right'>108-110 cm</td></tr><tr><td><b>EU 85B | FR 100B</b></td><td align='right'>83-87 cm</td><td align='right'>99-101 cm</td></tr><tr><td><b>EU 85C | FR 100C</b></td><td align='right'>83-87 cm</td><td align='right'>101-103 cm</td></tr><tr><td><b>EU 85D | FR 100D</b></td><td align='right'>83-87 cm</td><td align='right'>103-105 cm</td></tr><tr><td><b>EU 85E | FR 100E</b></td><td align='right'>83-87 cm</td><td align='right'>105-107 cm</td></tr><tr><td><b>EU 85F | FR 100F</b></td><td align='right'>83-87 cm</td><td align='right'>107-109 cm</td></tr><tr><td><b>EU 85G | FR 100G</b></td><td align='right'>83-87 cm</td><td align='right'>109-111 cm</td></tr><tr><td><b>EU 85H | FR 100H</b></td><td align='right'>83-87 cm</td><td align='right'>111-113 cm</td></tr><tr><td><b>EU 90B | FR 105B</b></td><td align='right'>88-92 cm</td><td align='right'>104-106 cm</td></tr><tr><td><b>EU 90C | FR 105C</b></td><td align='right'>88-92 cm</td><td align='right'>106-108 cm</td></tr><tr><td><b>EU 90D | FR 105D</b></td><td align='right'>88-92 cm</td><td align='right'>108-110 cm</td></tr><tr><td><b>EU 90E | FR 105E</b></td><td align='right'>88-92 cm</td><td align='right'>110-112 cm</td></tr><tr><td><b>EU 90F | FR 105F</b></td><td align='right'>88-92 cm</td><td align='right'>112-114 cm</td></tr><tr><td><b>EU 90G | FR 105G</b></td><td align='right'>88-92 cm</td><td align='right'>114-116 cm</td></tr><tr><td><b>EU 95B | FR 110B</b></td><td align='right'>93-97 cm</td><td align='right'>109-111 cm</td></tr><tr><td><b>EU 95C | FR 110C</b></td><td align='right'>93-97 cm</td><td align='right'>111-113 cm</td></tr><tr><td><b>EU 95D | FR 110D</b></td><td align='right'>93-97 cm</td><td align='right'>113-115 cm</td></tr><tr><td><b>EU 95E | FR 110E</b></td><td align='right'>93-97 cm</td><td align='right'>115-117 cm</td></tr><tr><td><b>EU 95F | FR 110F</b></td><td align='right'>93-97 cm</td><td align='right'>117-119 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1041780.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1041781.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1041782.jpg;
145572;L`ensemble sexy model 145572 Anais;Anais;Guêpières, Bustiers, Nuisettes et Babydolls;39.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 20 % <br><strong>polyamide</strong> 80 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 5XL/6XL</b></td><td align='right'>139-157 cm</td><td align='right'>132-150 cm</td></tr><tr><td><b>EU XL/XXL</b></td><td align='right'>103-121 cm</td><td align='right'>96-114 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/881945.jpg;http://srv0.lingeriematterhorn.fr/pics_source/881946.jpg;;
195250;L`ensemble sexy model 195250 Anais;Anais;Guêpières, Bustiers, Nuisettes et Babydolls;40.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 20 % <br><strong>polyamide</strong> 80 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Dessous de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>114-118 cm</td><td align='right'>93-97 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>94-98 cm</td><td align='right'>73-77 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>84-88 cm</td><td align='right'>63-67 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1024297.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1024298.jpg;;
195251;L`ensemble sexy model 195251 Anais;Anais;Guêpières, Bustiers, Nuisettes et Babydolls;40.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 20 % <br><strong>polyamide</strong> 80 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Dessous de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>114-118 cm</td><td align='right'>93-97 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>94-98 cm</td><td align='right'>73-77 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>84-88 cm</td><td align='right'>63-67 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1024299.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1024300.jpg;;
195252;L`ensemble sexy model 195252 Anais;Anais;Guêpières, Bustiers, Nuisettes et Babydolls;40.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 20 % <br><strong>polyamide</strong> 80 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Dessous de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 2XL/3XL</b></td><td align='right'>114-118 cm</td><td align='right'>93-97 cm</td></tr><tr><td><b>EU S/M</b></td><td align='right'>94-98 cm</td><td align='right'>73-77 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>84-88 cm</td><td align='right'>63-67 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1024301.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1024302.jpg;;
184600;Robe de jour model 184600 Nife;Nife;Robes de Jour;58.9;<div class='prod_data'> 			<strong>Polyester</strong> 97 % <br><strong>Spandex</strong> 3 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU 34 | FR 36</b></td><td align='right'>138.5 cm</td><td align='right'>108.5 cm</td><td align='right'>89.5 cm</td><td align='right'>81.5 cm</td></tr><tr><td><b>EU 36 | FR 38</b></td><td align='right'>139 cm</td><td align='right'>112.5 cm</td><td align='right'>93.5 cm</td><td align='right'>85.5 cm</td></tr><tr><td><b>EU 38 | FR 40</b></td><td align='right'>139.5 cm</td><td align='right'>116.5 cm</td><td align='right'>97.5 cm</td><td align='right'>89.5 cm</td></tr><tr><td><b>EU 40 | FR 42</b></td><td align='right'>140 cm</td><td align='right'>120.5 cm</td><td align='right'>101.5 cm</td><td align='right'>93.5 cm</td></tr><tr><td><b>EU 42 | FR 44</b></td><td align='right'>140.5 cm</td><td align='right'>124.5 cm</td><td align='right'>105.5 cm</td><td align='right'>97.5 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/992548.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992549.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992550.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992551.jpg
187964;Robe de jour model 187964 Nife;Nife;Robes de Jour;58.9;<div class='prod_data'> 			<strong>Polyuréthane</strong> 5 % <br><strong>Polyester</strong> 30 % <br><strong>Viscose</strong> 65 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU 34 | FR 36</b></td><td align='right'>102 cm</td><td align='right'>90 cm</td><td align='right'>87 cm</td><td align='right'>65 cm</td></tr><tr><td><b>EU 36 | FR 38</b></td><td align='right'>102.5 cm</td><td align='right'>94 cm</td><td align='right'>91 cm</td><td align='right'>69 cm</td></tr><tr><td><b>EU 38 | FR 40</b></td><td align='right'>103.5 cm</td><td align='right'>98 cm</td><td align='right'>95 cm</td><td align='right'>73 cm</td></tr><tr><td><b>EU 40 | FR 42</b></td><td align='right'>104 cm</td><td align='right'>102 cm</td><td align='right'>99 cm</td><td align='right'>77 cm</td></tr><tr><td><b>EU 42 | FR 44</b></td><td align='right'>105 cm</td><td align='right'>106 cm</td><td align='right'>103 cm</td><td align='right'>81 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1002547.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1002548.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1002549.jpg;
184598;Robe de jour model 184598 Nife;Nife;Robes de Jour;58.9;<div class='prod_data'> 			<strong>Polyester</strong> 97 % <br><strong>Spandex</strong> 3 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU 34 | FR 36</b></td><td align='right'>138.5 cm</td><td align='right'>108.5 cm</td><td align='right'>89.5 cm</td><td align='right'>81.5 cm</td></tr><tr><td><b>EU 36 | FR 38</b></td><td align='right'>139 cm</td><td align='right'>112.5 cm</td><td align='right'>93.5 cm</td><td align='right'>85.5 cm</td></tr><tr><td><b>EU 38 | FR 40</b></td><td align='right'>139.5 cm</td><td align='right'>116.5 cm</td><td align='right'>97.5 cm</td><td align='right'>89.5 cm</td></tr><tr><td><b>EU 40 | FR 42</b></td><td align='right'>140 cm</td><td align='right'>120.5 cm</td><td align='right'>101.5 cm</td><td align='right'>93.5 cm</td></tr><tr><td><b>EU 42 | FR 44</b></td><td align='right'>140.5 cm</td><td align='right'>124.5 cm</td><td align='right'>105.5 cm</td><td align='right'>97.5 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/992541.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992542.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992543.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992544.jpg
184599;Robe de jour model 184599 Nife;Nife;Robes de Jour;58.9;<div class='prod_data'> 			<strong>Polyester</strong> 97 % <br><strong>Spandex</strong> 3 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU 34 | FR 36</b></td><td align='right'>138.5 cm</td><td align='right'>108.5 cm</td><td align='right'>89.5 cm</td><td align='right'>81.5 cm</td></tr><tr><td><b>EU 36 | FR 38</b></td><td align='right'>139 cm</td><td align='right'>112.5 cm</td><td align='right'>93.5 cm</td><td align='right'>85.5 cm</td></tr><tr><td><b>EU 38 | FR 40</b></td><td align='right'>139.5 cm</td><td align='right'>116.5 cm</td><td align='right'>97.5 cm</td><td align='right'>89.5 cm</td></tr><tr><td><b>EU 40 | FR 42</b></td><td align='right'>140 cm</td><td align='right'>120.5 cm</td><td align='right'>101.5 cm</td><td align='right'>93.5 cm</td></tr><tr><td><b>EU 42 | FR 44</b></td><td align='right'>140.5 cm</td><td align='right'>124.5 cm</td><td align='right'>105.5 cm</td><td align='right'>97.5 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/992545.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992546.jpg;http://srv0.lingeriematterhorn.fr/pics_source/992547.jpg;
199374;Peignoir model 199374 L&L collection;L&L collection;Nuisettes, Chemises de Nuit;35.9;<div class='prod_data'> 			<strong>Polyester</strong> 100 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>107-110 cm</td><td align='right'>99-102 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>103-106 cm</td><td align='right'>95-98 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>99-102 cm</td><td align='right'>91-94 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>111-114 cm</td><td align='right'>103-106 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1036797.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1036798.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1036799.jpg;
227481;Soutien-gorge rembourré model 227481 Kinga;Kinga;Soutiens-Gorge Push Up;35.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 10 % <br><strong>polyamide</strong> 65 % <br><strong>Polyester</strong> 25 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Dessous de poitrine</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 100B | FR 115B</b></td><td align='right'>98-102 cm</td><td align='right'>114-116 cm</td></tr><tr><td><b>EU 100D | FR 115D</b></td><td align='right'>98-102 cm</td><td align='right'>118-120 cm</td></tr><tr><td><b>EU 100E | FR 115E</b></td><td align='right'>98-102 cm</td><td align='right'>120-122 cm</td></tr><tr><td><b>EU 105B | FR 120B</b></td><td align='right'>103-107 cm</td><td align='right'>119-121 cm</td></tr><tr><td><b>EU 105C | FR 120C</b></td><td align='right'>103-107 cm</td><td align='right'>121-123 cm</td></tr><tr><td><b>EU 105D | FR 120D</b></td><td align='right'>103-107 cm</td><td align='right'>123-125 cm</td></tr><tr><td><b>EU 70J | FR 85J</b></td><td align='right'>68-72 cm</td><td align='right'>100-102 cm</td></tr><tr><td><b>EU 75C | FR 90C</b></td><td align='right'>73-77 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 75G | FR 90G</b></td><td align='right'>73-77 cm</td><td align='right'>99-101 cm</td></tr><tr><td><b>EU 75I | FR 90I</b></td><td align='right'>73-77 cm</td><td align='right'>103-105 cm</td></tr><tr><td><b>EU 80B | FR 95B</b></td><td align='right'>78-82 cm</td><td align='right'>94-96 cm</td></tr><tr><td><b>EU 80C | FR 95C</b></td><td align='right'>78-82 cm</td><td align='right'>96-98 cm</td></tr><tr><td><b>EU 80E | FR 95E</b></td><td align='right'>78-82 cm</td><td align='right'>100-102 cm</td></tr><tr><td><b>EU 80F | FR 95F</b></td><td align='right'>78-82 cm</td><td align='right'>102-104 cm</td></tr><tr><td><b>EU 80H | FR 95H</b></td><td align='right'>78-82 cm</td><td align='right'>106-108 cm</td></tr><tr><td><b>EU 80I | FR 95I</b></td><td align='right'>78-82 cm</td><td align='right'>108-110 cm</td></tr><tr><td><b>EU 85B | FR 100B</b></td><td align='right'>83-87 cm</td><td align='right'>99-101 cm</td></tr><tr><td><b>EU 85C | FR 100C</b></td><td align='right'>83-87 cm</td><td align='right'>101-103 cm</td></tr><tr><td><b>EU 85E | FR 100E</b></td><td align='right'>83-87 cm</td><td align='right'>105-107 cm</td></tr><tr><td><b>EU 85F | FR 100F</b></td><td align='right'>83-87 cm</td><td align='right'>107-109 cm</td></tr><tr><td><b>EU 85H | FR 100H</b></td><td align='right'>83-87 cm</td><td align='right'>111-113 cm</td></tr><tr><td><b>EU 90B | FR 105B</b></td><td align='right'>88-92 cm</td><td align='right'>104-106 cm</td></tr><tr><td><b>EU 90D | FR 105D</b></td><td align='right'>88-92 cm</td><td align='right'>108-110 cm</td></tr><tr><td><b>EU 90E | FR 105E</b></td><td align='right'>88-92 cm</td><td align='right'>110-112 cm</td></tr><tr><td><b>EU 90F | FR 105F</b></td><td align='right'>88-92 cm</td><td align='right'>112-114 cm</td></tr><tr><td><b>EU 90G | FR 105G</b></td><td align='right'>88-92 cm</td><td align='right'>114-116 cm</td></tr><tr><td><b>EU 95E | FR 110E</b></td><td align='right'>93-97 cm</td><td align='right'>115-117 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1123866.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1123867.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1123868.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1123869.jpg
